product,observations,price_elasticity,r2,se,t_stat,p_value,ci_95_lower,ci_95_upper,bootstrap_lower,bootstrap_upper,avg_price,avg_demand,min_price,max_price
"Russound - Acclaim 5 Series 5-1/4 2-Way Indoor/Outdoor Speakers (Pair) - White""",22,1.1420076929251206,0.19150755460610547,0.5246854963600314,2.1765566245831427,0.041668308224512667,0.047532926207563,2.2364824596426782,0.30327945259936495,1.759009027720455,167.04681818181814,5.136363636363637,87.18,259.99
WD Blue 1TB SATA 6 Gb/s 7200 RPM 64MB Cache 3.5 Inch Desktop Hard Drive (WD10EZEX),23,1.1439215030905585,0.007607560818925552,2.851054920728578,0.4012274526083956,0.692306143205796,-4.78517178213552,7.0730147883166365,-8.422217976665467,6.895560009619089,50.61869565217391,4.565217391304348,39.99,59.01
Yamaha - 725W 5.1-Ch. Network-Ready 4K Ultra HD and 3D Pass-Through A/V Home Theater Receiver - Black,28,1.148712566923475,0.06735826140831536,0.8382753344039018,1.3703284825150264,0.18230110390978974,-0.5743870606319421,2.871812194478892,-0.20973633723044527,2.909928708899712,319.4542857142857,6.714285714285714,255.99,399.99
"15.4 MacBook Pro with Touch Bar (Late 2016, Space Gray)",128,1.169971719404994,0.036944351584423774,0.5321594254096834,2.198536121960614,0.02973705747193321,0.1168438609593705,2.2230995778506175,-0.07196657715703561,2.3915340554675892,2340.3240625000003,6.171875,1759.99,3544.54
"Alpine - 6 x 9"" 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black""",39,1.1962139227713526,0.14957152454521472,0.46892396383002616,2.550976309679392,0.015010851977653084,0.24608372152521896,2.146344124017486,0.461118201333724,1.798762672295239,65.76076923076918,3.0,41.99,89.99
"Sony 65 Class 4K (2160P) Smart OLED TV (XBR65A1E)""",69,1.2038424891317214,0.052271414935885385,0.6262419091996759,1.9223282112661655,0.05881762836496617,-0.04614159327158274,2.453826571535026,-0.19508462973949436,2.571655295440233,4520.205652173914,3.4782608695652173,3498.0,6499.99
Alpha a7 II Mirrorless Digital Camera Body with Accessory Kit,78,1.222693402767961,0.06355768213553636,0.5383531556089536,2.271173466764436,0.025967622303405345,0.1504701684258365,2.2949166371100853,0.3933347031474356,1.9333416978475606,1766.5115384615387,9.487179487179487,1298.0,2596.0
HT-NT5 400W 2.1-Channel Soundbar System,49,1.2362593823722157,0.18307913825733646,0.3809177718296357,3.2454757267800276,0.002163764835990888,0.4699516683828667,2.0025670963615645,0.321324843446081,2.026837753164439,593.4828571428571,5.387755102040816,349.99,799.99
Sony SRSXB3/BLK Portable Wireless Speaker with Bluetooth (Black),34,1.240581086731592,0.28565709789846194,0.3468015451215871,3.5772074957066575,0.001129413736653393,0.5341694559099485,1.9469927175532358,0.7854539527978524,1.7914022160901302,124.98529411764706,6.9411764705882355,56.95,149.99
Logitech - Logi FOCUS Keyboard Folio Case for Apple® iPad® mini 4 - Black,34,1.2482945761731792,0.05422269974452898,0.9216074330910701,1.3544753778584455,0.1850720265370669,-0.6289583338706957,3.1255474862170542,-0.6275408518120366,3.000120632081498,79.71676470588235,5.352941176470588,58.35,104.97
Apple MD825AM/A Lightning to VGA Adapter for iPhones,55,1.2540310384215678,0.1028947872038678,0.5086222496704419,2.4655449879239617,0.016952242679334123,0.23386399801551394,2.274198078827622,-0.018378665502534534,2.181436742501879,40.13763636363637,5.6909090909090905,22.99,48.99
Photo Hatchback Series BP 150 AW II Backpack (Black/Gray),18,1.260373518069505,0.06558249507722147,1.1893667506846466,1.0597013220219786,0.30501656917122805,-1.2609713594241527,3.781718395563163,-0.8813662042375884,3.9577035677683123,70.045,3.4444444444444446,59.18,79.95
Details About Genuine Used Apple 85w Magsafe Power Adapter Mc556ll/b Model A1343 1185cl,20,1.261686987175933,0.3654404344745177,0.3918711303230332,3.2196477095311407,0.004752625397069753,0.438396292546135,2.0849776818057313,-0.03561971604779664,2.3631975701484955,70.35300000000002,4.6,34.99,81.89
Details About Samsung Electronics Un49mu8000 49inch 4k (2160p) Uhd Led Lcd Internet Smart Tv,55,1.2659157500693277,0.07548082268041567,0.6085643646374157,2.0801673966295473,0.04236101243822145,0.04529021280466794,2.4865412873339876,-0.3585129945625019,2.806218596209523,959.584,3.672727272727273,697.99,1407.17
Dell USB 3.0 Ultra HD/4K Triple Display Docking Station (D3100),12,1.2682068730546314,0.13417358038996274,1.0187603052032597,1.2448530499052013,0.24156859339379574,-1.00173254380841,3.5381462899176728,-0.16374151275202503,3.682102363394777,128.25166666666667,2.1666666666666665,89.99,169.99
"Samsung - 55 Class - LED - Curved - Q7C Series - 2160p - Smart - 4K UHD TV with HDR""",71,1.2790493015451552,0.06460872357993497,0.5858869391059024,2.1830991888930975,0.032433276520604765,0.11023683860462197,2.4478617644856886,-0.07977216073278406,2.467424050793503,2085.4614084507034,4.47887323943662,1599.0,2997.99
Vizio 38 5.1 Sound Bar System - Black (sb3851-C0),30,1.2925841663990405,0.2015829640374036,0.48614721279682505,2.6588328234214287,0.012818072238711517,0.29675674374217176,2.2884115890559094,0.8414913773160422,4.339682235696218,225.4193333333333,3.066666666666667,74.63,249.99
12.3 32GB Multi-Touch 2-in-1 Chromebook Plus,48,1.2994438881108845,0.0387839573534301,0.9538126102631006,1.3623681152133695,0.1797154341986242,-0.6204813172815629,3.2193690935033317,-0.0007930039163622539,6.471284910843551,428.0564583333334,3.875,346.99,693.71
Russound - 2-Way Outdoor Rock Loudspeaker (Each) - Gray Granite,21,1.3051047590362366,0.5419818181435818,0.2752438179036679,4.741631506844625,0.00014194840258851656,0.7290128273366919,1.881196690735781,0.8616347684442801,1.8176709271510878,196.5904761904762,6.476190476190476,89.48,299.99
Lowepro - Slingshot Edge 250 AW Camera Backpack - Black,27,1.3125474457811304,0.09958577355819431,0.7893462141088302,1.662828581832109,0.10883534775278868,-0.31314151364586174,2.9382364052081225,-0.44330216627646424,3.0208370500400448,73.65296296296295,2.5555555555555554,59.99,89.99
Details About Sylvania Dual Portable Dvd Player W/ 9inch Widescreen Led Display Refurbished,22,1.3164221957291953,0.1918525497067325,0.6041457354300622,2.178981193655365,0.041463770612590184,0.05619627480054845,2.576648116657842,0.27634548200652803,2.804957950354505,104.90363636363635,3.4545454545454546,59.99,129.99
"13.3 MacBook Air (Mid 2017, Silver)",46,1.3325752384320104,0.012466292212477859,1.7880214056412511,0.7452792423109159,0.4600657109711841,-2.2709451249087267,4.936095601772747,-2.018469327804897,6.262491927369209,925.3297826086956,5.739130434782608,799.99,1168.83
Details About 128gb Sony Xqd Qdg128e/j Memory Card,26,1.3338457735966986,0.018526264181509378,1.981734230454763,0.6730699571610121,0.5073327229720788,-2.7562526541678993,5.423944201361297,-3.399936809970514,6.148825220571528,171.02269230769227,7.538461538461538,146.99,189.95
Toshiba X300 4TB Performance Desktop and Gaming Hard Drive 7200 RPM 128MB Cache SATA 6.0Gb/s 3.5 Inch Internal Hard Drive (HDWE140XZSTA),68,1.3439175309786526,0.0498656241508445,0.7220920063858484,1.861144451252287,0.06717835169151425,-0.09778567618121747,2.7856207381385225,0.17331764950927128,3.3149903744064235,143.98514705882351,9.941176470588236,114.99,219.99
TL-SG108 8-Port 10/100/1000 Mbps Unmanaged Desktop Switch,33,1.3475215851316198,0.02277959935524887,1.5851782519916662,0.8500757460169244,0.40180094593850324,-1.8854707747405366,4.580513945003776,-2.461894915780734,4.404264321243946,26.654545454545453,6.151515151515151,20.97,29.99
"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",42,1.3672137236736128,0.2124488303801304,0.41621586621820195,3.284866903552515,0.0021267502348821213,0.5260100794049967,2.208417367942229,0.7694677498026522,2.451872648225266,71.93214285714285,5.714285714285714,44.35,89.99
Cyber-shot DSC-WX350 Digital Camera Deluxe Kit (Black),73,1.3690588288478929,0.07950837934465627,0.5528361133848542,2.4764279968353464,0.015655384675297996,0.2667349270586108,2.471382730637175,0.49236250688425687,2.230558235080805,250.8138356164384,9.643835616438356,151.99,319.95
Pioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,36,1.3859241928081152,0.1172700351396666,0.6521093457549988,2.125294173178151,0.04090932383831121,0.06067855542274936,2.711169830193481,0.13376524333541484,2.4059201143307885,575.1925000000001,4.777777777777778,404.99,699.98
"Definitive Technology - W9 Dual 5-1/4 180W 2-Way Wireless Speaker (Each) for Streaming Music - Black""",14,1.393768308374023,0.13143361514781637,1.0343040950052151,1.3475420962797169,0.20269782312321125,-0.85978672359675,3.647323340344796,-0.22978471873986103,3.4526091636813425,589.2657142857141,5.714285714285714,449.98,699.98
Refurbished Jaybird F5-S-B Freedom F5 In-Ear Wireless Headphones - Carbon,32,1.4167541587828212,0.32116187265931984,0.37605813800958326,3.767380666940167,0.0007205919621097025,0.6487409815579198,2.1847673360077224,0.9582182334653822,2.180742051842263,123.919375,5.875,50.64,149.99
Flexson - Wall Mount for Sonos PLAY:1 Speakers (2-Pack) - White,12,1.420333960775961,0.16436914045941697,1.0127157499381523,1.402500119962292,0.19103951234538938,-0.8361373476580451,3.676805269209967,0.3315677200291612,2.412993486663114,70.48666666666666,5.083333333333333,59.99,84.99
"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",18,1.4211432028272228,0.039643274422241914,1.748676133105889,0.8126966314242977,0.4283195054539777,-2.285884598365258,5.128171004019704,-1.3956761416131342,4.2630547019981355,742.6566666666666,5.777777777777778,597.99,799.99
Philips174 Blu-Ray Disc Player,17,1.433677925403644,0.23020441261265212,0.6769192358156246,2.117945316882886,0.05129147135413794,-0.009141272155933189,2.8764971229632215,0.26942572901659523,2.856556575234191,186.05411764705883,3.0,116.95,244.26
"CORSAIR - VOID Surround Hybrid Wired Stereo Gaming Headset for PC, PS4, Xbox One, Nintendo Switch, Mobile devices - Carbon",17,1.4475964815646518,0.16439331359901632,0.8426762770499131,1.7178559797986437,0.10638989944379967,-0.3485254862070075,3.243718449336311,0.30416279697156834,2.902589046381111,75.7535294117647,3.7058823529411766,64.99,79.99
SRS-XB40 Bluetooth Speaker (Blue),31,1.4476039605067033,0.6739925833238367,0.18695493995081233,7.743063440246973,1.5414251610828948e-08,1.0652381755761624,1.829969745437244,1.3028214634412514,2.1681664314061417,221.6719354838709,9.451612903225806,148.0,249.99
"Details About Dell Inspiron I75675650blkpus 15.6 Laptop I57300hq""",25,1.452811802892817,0.13356119794335508,0.7715680494064889,1.8829341158052866,0.07241839412217739,-0.1432983144680906,3.0489219202537248,0.6150128644396236,4.457419069648219,875.8712,2.76,727.99,1199.0
Google Daydream View - VR Headset (Slate),20,1.4652974581387501,0.09152533853396272,1.0881162123674148,1.346636913855646,0.1948098823973025,-0.8207498747674649,3.751344791044965,-0.5864801693314851,5.247201332904664,72.303,2.0,59.0,89.97
"SAMSUNG 40 Class FHD (1080P) Smart LED TV (UN40J5200AF)""",47,1.4890920155263123,0.18262360976419367,0.46962138083055344,3.170835222392908,0.0027355884157256372,0.5432260009045922,2.4349580301480325,0.26362491656162473,2.2635558684742785,381.25297872340434,6.276595744680851,180.0,527.99
Universal Foldable Bluetooth Keyboard for Mobile Devices,28,1.4924072224658538,0.11890660960539035,0.7967253611211058,1.8731764988199004,0.07232832384667139,-0.14528521183195142,3.130099656763659,0.19782413011281455,3.3124187166048387,78.29999999999998,2.357142857142857,59.99,99.99
Sony Ultra-Portable Bluetooth Speaker,40,1.4952753527862652,0.4225163566928877,0.28358121385545204,5.272829368550633,5.645840390498504e-06,0.9211951984622161,2.0693555071103145,0.8916666294091644,2.016746684751081,58.922250000000005,5.725,19.0,69.99
Alpine - UTE - Apple iPod- and Satellite Radio-Ready - In-Dash Receiver - Black,47,1.5071123382756995,0.03285815907160694,1.2188853036156877,1.2364677248999707,0.22269956836465693,-0.9478486823937164,3.9620733589451156,0.06314615004418983,2.6112476198020333,154.53489361702123,9.893617021276595,138.65,169.99
"Samsung - 65 Class - LED - MU6290 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",20,1.5076372647680347,0.07882014047480079,1.2148264126110202,1.2410310223068641,0.23052563105719395,-1.0446183205533164,4.059892850089386,-1.1603064940808574,4.9571068986104,1065.0400000000004,2.95,847.99,1197.99
SUT670P Slim Tilting Wall Mount for 32 to 80 Displays (Black),18,1.5156471748667357,0.028926841602670894,2.1953996427277565,0.6903741557430351,0.4998519266397674,-3.13839216165975,6.1696865113932216,-2.1100547210986615,3.3288429924747547,67.48333333333333,3.888888888888889,59.99,74.99
instax mini 8 Instant Film Camera and Groovy Case Kit (Raspberry),97,1.5428697860945821,0.04603183033220126,0.7206183085267528,2.141036062834509,0.034830509981146084,0.1122615659447519,2.973478006244412,0.4166500200551041,3.0049189389103312,63.85298969072165,10.1340206185567,25.99,119.99
MU9000-Series 65-Class HDR UHD Smart LED TV,85,1.5491682151340276,0.05324338861602851,0.7170440905884801,2.1604922702349043,0.03361757008107537,0.12299635834126521,2.97534007192679,0.2707137524852127,2.773252336884397,2016.0804705882347,5.811764705882353,1579.13,2697.99
1500-Watt Digital Infrared Heater with Wi-Fi Phone App - White,26,1.5997553233309287,0.36017333090632264,0.4352345226547327,3.675616799818977,0.001190671197969117,0.7014754180529675,2.49803522860889,1.1487597619731722,3.2664558157684156,153.93653846153848,7.615384615384615,37.99,189.99
Leef Liacmwk000e1 iAccess iOS microSD Card Reader,17,1.605445453622349,0.4548691770096268,0.45379221381280216,3.5378426618060606,0.0029827050171856266,0.6382102457126927,2.5726806615320053,0.7449971087210073,2.26466218478848,37.88764705882353,4.764705882352941,18.31,49.99
Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,29,1.6143566077642515,0.34315208312991263,0.42983986110041383,3.755716381518013,0.0008415212455766581,0.7323980635587761,2.4963151519697266,0.8228003874739048,2.293537685367779,57.26586206896552,2.6551724137931036,37.57,79.99
Yamaha - WX-010 Wireless Speaker for Streaming Music - Black,46,1.632932873783318,0.16488893534602056,0.5540109593699372,2.947473955461841,0.0051098126731846235,0.5163971503826652,2.749468597183971,0.6691497347050698,3.0543985111197323,172.74217391304347,6.1521739130434785,126.99,199.99
UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player,76,1.6500708619792182,0.20354439753078202,0.37943548566901575,4.3487520917286755,4.3095057021170825e-05,0.894029153168603,2.4061125707898334,0.9244500301506824,2.328866504781488,297.7540789473685,3.6710526315789473,167.99,399.98
"Details About Openbox Excellent: Asus Rog Gl502vm 15.6 Laptop Intel Core I7 12gb Me...""",31,1.6503372207030258,0.047702067885011634,1.369277630354426,1.2052612151969866,0.2378455888726429,-1.1501499772070731,4.4508244186131245,-1.1470959442165642,9.779216577002467,1187.571612903226,4.806451612903226,976.99,1599.0
AVR-S530BT 5.2-Channel A/V Receiver,17,1.6538874394280396,0.03193252737609342,2.3512374300492946,0.7034114965553969,0.49257413507150893,-3.3576565123526,6.66543139120868,-2.298135797380879,17.571429207281895,269.2911764705882,3.588235294117647,229.0,279.99
iSimple - BluStream Bluetooth Factory Radio Module - Black,21,1.6553115148480702,0.22418546595995348,0.7064446890623756,2.3431579860060556,0.03015448758590562,0.17670578753155208,3.1339172421645882,0.8684467355080012,3.5018475982296597,37.87380952380953,2.8095238095238093,28.25,42.99
SiriusXM Commander Touch Full-Color,29,1.6620461385426286,0.6331205361404446,0.24348919541671044,6.825954374271853,2.478858949130787e-07,1.162447576953391,2.161644700131866,1.4000471373305896,2.02116920922087,129.40689655172412,4.448275862068965,82.35,209.98
Sony MDRXB950B1 Extra Bass Wireless Headphones App Control BLACK #97 (GRADE A),43,1.6684030844764517,0.27969430079092084,0.41814381060914246,3.9900221936705456,0.00026643971690264433,0.8239445274148093,2.512861641538094,1.0037635515594259,2.5900678912663158,167.76232558139537,6.813953488372093,98.0,199.99
XB80BS Extra Bass Sports In-Ear Bluetooth Headphones (Black),49,1.6945672284619269,0.3658926865089296,0.32539763409235495,5.207681466980094,4.154251709945508e-06,1.0399516248865224,2.3491828320373314,1.0797679671235692,2.2660416229650826,118.17816326530611,8.489795918367347,73.0,149.99
Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,21,1.7212532946919592,0.2767549464032616,0.6383561169306574,2.6963841170161973,0.01430037525443611,0.3851585866774394,3.0573480027064788,0.015858386844132988,3.048506369295189,125.20999999999995,3.9523809523809526,79.99,159.98
Details About New Arris Surfboard 16x Cable Modem With Wifi Ac1900 Router (sbg6900ac),30,1.7389056505224592,0.03709663659549123,1.674253004868236,1.0386158158093384,0.3078697820973023,-1.690646161821783,5.1684574628667015,-1.1202884269325126,6.541260136661388,159.4143333333333,3.2666666666666666,139.96,174.95
Pro Runner BP 450 AW II Backpack (Black),16,1.7403544185471342,0.02026043879729511,3.2344808284782363,0.5380629877982425,0.5989839487548514,-5.196917004695502,8.67762584178977,-0.6315657188188459,6.693475536285917,288.74,7.125,275.99,299.99
Air-Fi Runaway AF32 Stereo Bluetooth Wireless Headphones with Hidden Microphone (Black),14,1.7418241779658081,0.01827299238000102,3.685566268102286,0.4726069350701652,0.644973117019105,-6.288334891550175,9.771983247481792,-32.80918366217784,7.718977468521471,35.74,4.428571428571429,29.99,37.99
Details About New Oem Apple Ipad Air 2 Otterbox Defender Rugged Series Case With Kick Stand,65,1.7675207448077095,0.588904491781066,0.1860557846920645,9.499950499970112,8.916021472557748e-14,1.3957179270870472,2.139323562528372,1.4626810068499347,2.1325151061653576,51.689692307692304,5.4,18.0,80.95
Pioneer Elite VSX-LX101 7.2 Channel Networked AV Receiver with Built-In Bluetooth _ Wi-Fi Black,32,1.8067909314105708,0.15973909566338163,0.7565693488746098,2.3881365721439236,0.023431055075269526,0.26167018892219374,3.3519116738989476,0.6888256768058256,3.254132087516291,379.8221875,2.5625,288.99,499.98
Pioneer GM-D8601 Class D Mono Amplifier with Wired Bass Boost Remote,68,1.8116265998000818,0.13790930857137695,0.5575404846922003,3.2493184791777425,0.0018216842695485368,0.6984611059382086,2.9247920936619547,0.6497840660269102,2.9674053758711407,147.30029411764707,6.4411764705882355,106.98,199.99
Sanus - Speaker Stands (Pair) - Black,20,1.822706833807618,0.3153995727480534,0.6329488306997993,2.8797064555635585,0.009972737584135596,0.4929306850456656,3.1524829825695706,-0.5518509176263897,3.4628695677783985,53.489999999999995,3.9,39.99,59.99
"Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",143,1.8244488639363463,0.06728047956799943,0.5720752154608663,3.189176553412758,0.0017582704905572818,0.6934953566321043,2.9554023712405884,0.22247641102767818,3.4080525869238096,875.8111888111888,3.923076923076923,704.99,1222.65
Samsung - Adaptive Fast Charging Wall Charger - White,43,1.8328253523743805,0.321533566814038,0.4157958774807556,4.407993084200816,7.351244258169377e-05,0.9931085424613719,2.672542162287389,0.6300373509557066,3.5643243992544487,15.829767441860467,10.488372093023257,6.45,69.56
"SAMSUNG 65 Class 4K (2160P) Ultra HD Smart QLED HDR TV QN65Q6FNAFXZA (2018 Model)""",83,1.8720465634438745,0.13207349948240688,0.5332216435104634,3.5108225373584996,0.0007329642150754223,0.8111027519798935,2.9329903749078556,0.5278222949243028,2.883761438562637,1301.6401204819279,3.8313253012048194,997.99,1699.99
JBL Everest Elite 100 NXTGen Noise-Cancelling Bluetooth In-Ear Headphones Black,36,1.8962346930097136,0.7787646961958651,0.17333118948180012,10.939950846000624,1.112920243387482e-12,1.5439833348918164,2.248486051127611,1.7116441014544101,3.4998693247446786,173.09027777777777,10.88888888888889,37.95,199.99
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),53,1.915537103034258,0.028819307093568503,1.5570900626435475,1.2302031520143142,0.2242654655219342,-1.2104516356489956,5.041525841717512,-2.390806626234897,5.730313143409673,63.89924528301886,8.49056603773585,48.12,74.33
Elite SW-E10 10 300W Powered Subwoofer,20,1.9281495335915622,0.15265596542576587,1.0707238023153611,1.8007907636143712,0.08851526384786386,-0.32135770170338485,4.177656768886509,-1.488766130828119,3.703966290244549,510.73999999999995,7.7,349.0,599.98
Sony - BC-TRX Battery Charger - Black,38,1.92851320252932,0.1953116992253483,0.6524107078611774,2.955980303958587,0.005470655385522476,0.6053629597406569,3.251663445317983,0.4743863944526611,3.0794672642553405,32.34052631578948,11.052631578947368,19.99,38.99
Mac mini 2.6 GHz Desktop Computer (Late 2014),27,1.933664110907628,0.030065450396333127,2.1965869039515264,0.8803039421882575,0.387079030940764,-2.5902913022535374,6.457619524068794,-3.087263688825851,6.8725244525098885,653.1429629629631,4.851851851851852,599.0,699.99
NETGEAR Nighthawk X10 AD7200 802.11ac/ad Quad-Stream WiFi Router,31,1.9379255945933866,0.0368072746534891,1.840890114640114,1.0527111744376132,0.30116622986070096,-1.8271174357776452,5.702968624964418,-1.4312658140350116,5.243089024330992,449.2174193548387,4.870967741935484,399.99,499.99
SRS-XB40 Bluetooth Speaker (Black),39,1.944711001571527,0.36105216886246394,0.42530641184930534,4.572493965269861,5.2395476300793025e-05,1.0829583554045104,2.8064636477385436,0.9581701574258816,3.0081581758017144,218.30230769230766,9.512820512820513,148.0,249.99
"Russound - Acclaim 5 Series 6-1/2 2-Way Indoor/Outdoor Speakers (Pair) - White""",22,1.9451363741688108,0.8349110561925756,0.19340778262083974,10.057177367997092,2.8742942186888867e-09,1.5416948092050022,2.3485779391326194,1.7257846063376716,2.4639109804076744,253.47409090909096,6.7272727272727275,116.64,349.99
"Refurbished Samsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""",75,1.9620740635974956,0.13433804424862672,0.5829463963589469,3.365788133956242,0.0012198573559300968,0.8002635711062664,3.1238845560887247,1.2018836210572639,2.8086946517429077,3159.534533333333,5.733333333333333,2208.29,4299.99
MU8000-Series 65-Class HDR UHD Smart LED TV,120,1.963157820993704,0.09450887799189445,0.5593968358937008,3.509418886607275,0.000636644068128126,0.855399790560351,3.070915851427057,0.7520782001884477,2.9268848119927235,1680.149166666667,4.266666666666667,1297.99,2199.99
"Asus - 2-in-1 15.6 4K Ultra HD Touch-Screen Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 950M - 2TB HDD + 512GB SSD - Sandblasted matte black aluminum""",21,1.9662698537356054,0.121104436094702,1.2152200619691453,1.618036037480699,0.12213596450394774,-0.577214967365316,4.509754674836527,-0.230545411326997,5.915006889036491,1259.4661904761908,2.238095238095238,983.99,1713.99
"Apple - MacBook Pro® - 13 Display - Intel Core i5 - 8 GB Memory - 256GB Flash Storage (Latest Model) - Space Gray""",54,1.9676347842767545,0.023993700419028707,1.7402855497028615,1.1306390405946374,0.2633950095338716,-1.524503653929516,5.459773222483025,-1.7141597092717222,6.994730569525616,1420.6774074074074,4.2592592592592595,1231.99,1733.22
"Sony - Core Series 10 115W Active Subwoofer - Black""",50,1.9678517312660087,0.20451278668083372,0.5601806754439548,3.5128875691872903,0.000976920471082751,0.8415329946689742,3.094170467863043,-0.032171927938116435,3.0973845652246697,172.9944,5.96,98.0,239.99
Apple MNF72LL/A 61W USB-C Power Adapter,32,1.9955648690724668,0.12513910010052198,0.9633369359722636,2.0715128783662906,0.04700592892684917,0.028168378598684374,3.962961359546249,-0.4250415859279388,5.487420867730733,63.463437500000005,15.0625,51.99,69.0
21.5 iMac (Mid 2017),22,1.996919283851322,0.0312822468379248,2.484821368813926,0.8036470182178556,0.43104944448841376,-3.1863272644795897,7.180165832182234,-2.526640003825585,8.198481342652833,1035.1759090909093,3.4545454545454546,965.99,1099.99
"Apple MacBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""",73,2.0216315645176532,0.12525603616960557,0.6340360921904977,3.1885118046406875,0.0021281593754695956,0.757399503519653,3.2858636255156535,1.1914816294086474,3.0079314032847626,1358.6068493150685,5.876712328767123,839.99,1599.99
Details About Escort Max 360 Radar Detector With Wired Power Cord + Windshield Mount,24,2.035239644841972,0.08118383937927909,1.4597676426044057,1.39422164558385,0.17717309380137966,-0.9921331545530383,5.062612444236983,-3.019325054841728,6.971983468793545,627.6966666666667,3.1666666666666665,494.99,799.99
Logitech - Harmony 950 Universal Remote - Black,18,2.0358742142192816,0.6945507961087511,0.3375269402691896,6.031738422407409,1.744493423293794e-05,1.3203490649127727,2.7513993635257905,1.6814367906179972,3.049168135841381,286.65111111111105,6.888888888888889,189.99,349.98
480GB Extreme Pro Solid State Drive,28,2.0541771762583982,0.16212325773537484,0.9158379429498372,2.242948320793596,0.03364375218035215,0.17164532349887773,3.9367090290179187,0.41892503069364584,3.6135537616038405,223.96035714285713,6.75,199.0,253.99
Sony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,30,2.068800365489326,0.3146700773975747,0.576981239357616,3.5855591557753796,0.0012610677916682102,0.886907874107314,3.250692856871338,1.2364802756475546,3.417668520051615,484.8746666666666,3.933333333333333,239.99,599.99
"Insignia™ - Battery Charger for Acer, HP and Samsung Chromebooks - Black",37,2.0790700123055035,0.14851099987812288,0.8414829138384148,2.4707216012525426,0.018499931505022785,0.3707688774349378,3.787371147176069,2.4898399194117e-29,5.254724907948752,55.20621621621622,17.54054054054054,44.99,59.99
Details About Kenwood 12 Inch 2000 Watt 4 Ohm Single Voice Coil Audio Subwoofer | Kfcw3016ps,42,2.0902341286267623,0.6054687182488132,0.26678401576330923,7.8349301499427835,1.3251730011994528e-09,1.551043519840457,2.6294247374130677,1.5405420836131962,2.9374533603339534,94.36190476190475,10.357142857142858,48.39,119.99
"HEOS 5 Wireless Speaker System (Series 2, White)",15,2.1018246870486363,0.2930445418342935,0.9054282072508951,2.3213598496453938,0.03715517087129739,0.14576596742811665,4.057883406669156,0.5704482207022353,4.777306357374893,366.0586666666666,6.066666666666666,299.0,399.98
Universal Remote Control - 48-Device Universal Remote - Black,34,2.1018987683298205,0.13635141345854662,0.9351375961616294,2.2476892993686546,0.031618937962641744,0.19708581798507097,4.00671171867457,0.2980219883611017,4.43224783208286,268.22058823529414,14.294117647058824,209.99,299.98
KICKER - FrontRow 6-Channel Digital Signal Processor - Black,13,2.124145372100548,0.08718985141277236,2.0722643429459557,1.0250359126871034,0.3273599940851597,-2.4368776944925434,6.68516843869364,-3.8067732272767243,5.689138376359449,240.3284615384615,2.6923076923076925,204.15,249.99
Details About Seagate Expansion 1tb External Usb 3.0 Portable Hard Drive Black,87,2.17965856801217,0.06115919737526665,0.926283857333478,2.3531216168300944,0.020925341074139688,0.3379581012618067,4.021359034762534,0.5897814014010596,3.6444344928134895,60.50275862068964,7.482758620689655,45.99,67.99
PMX840BT Bluetooth 8-Channel 800-Watt Powered Mixer with MP3,22,2.20162973024039,0.11649770066805243,1.355733877771133,1.623939451789709,0.12004543803517033,-0.6263815830101631,5.029641043490943,-0.07065809207120394,5.642051351259303,149.7404545454545,5.136363636363637,127.2,167.99
Sony - 1155W 7.2-Ch. Hi-Res Network-Ready 4K Ultra HD and 3D Pass-Through HDR Compatible A/V Home Theater Receiver - Black,42,2.211102243375689,0.1302736487950279,0.9033204770369144,2.447749497087213,0.018859133020222355,0.385423457676658,4.03678102907472,0.4594731305311855,3.987552676894435,520.3754761904763,5.023809523809524,398.0,599.99
Energizer Nikon D5100/3100 Battery Grip,22,2.212723645410608,0.8434293945507705,0.21317826737988277,10.379686787994876,1.684532076988435e-09,1.7680415719047096,2.6574057189165066,1.9979414836850835,2.8315859826925007,52.62727272727273,3.772727272727273,42.0,68.99
